0	0.11818181818181818
1	0.9459459459459459
2	0.6851851851851852
5	0.11818181818181818
6	0.4888888888888889
8	0.6851851851851852
10	0.6851851851851852
12	0.11818181818181818
14	0.6851851851851852
15	0.7647058823529411
17	0.11818181818181818
18	0.6851851851851852
20	0.11818181818181818
21	0.11818181818181818
22	0.6851851851851852
27	0.4888888888888889
30	0.4888888888888889
31	0.9459459459459459
34	0.4888888888888889
35	0.4888888888888889
37	0.11818181818181818
38	0.6851851851851852
39	0.6851851851851852
40	0.6851851851851852
45	0.11818181818181818
46	0.11818181818181818
48	0.11818181818181818
49	0.6851851851851852
50	0.5714285714285714
51	0.11818181818181818
52	0.9459459459459459
54	0.4888888888888889
55	0.4888888888888889
60	0.11818181818181818
62	0.4888888888888889
64	0.4888888888888889
65	0.11818181818181818
66	0.7647058823529411
68	0.6851851851851852
71	0.09090909090909091
74	0.11818181818181818
75	0.11818181818181818
76	0.11818181818181818
77	0.11818181818181818
78	0.5714285714285714
79	0.6851851851851852
81	0.11818181818181818
85	0.6851851851851852
89	0.11818181818181818
90	0.11818181818181818
92	0.4888888888888889
96	0.4888888888888889
97	0.4888888888888889
100	0.6851851851851852
101	0.11818181818181818
102	0.4888888888888889
103	0.11818181818181818
104	0.11818181818181818
105	0.11818181818181818
107	0.11818181818181818
108	0.11818181818181818
109	0.09090909090909091
113	0.6851851851851852
116	0.11818181818181818
118	0.4888888888888889
122	0.11818181818181818
124	0.4888888888888889
127	0.11818181818181818
132	0.6851851851851852
133	0.9459459459459459
140	0.6851851851851852
141	0.6851851851851852
142	0.6851851851851852
144	0.11818181818181818
145	0.11818181818181818
150	0.11818181818181818
154	0.11818181818181818
155	0.4888888888888889
156	0.6851851851851852
157	0.11818181818181818
158	0.11818181818181818
159	0.11818181818181818
161	0.7647058823529411
162	0.11818181818181818
165	0.11818181818181818
167	0.09090909090909091
170	0.4888888888888889
171	0.5714285714285714
172	0.6851851851851852
173	0.11818181818181818
175	0.11818181818181818
178	0.11818181818181818
179	0.11818181818181818
181	0.11818181818181818
185	0.4888888888888889
187	0.4888888888888889
188	0.11818181818181818
190	0.7647058823529411
193	0.5714285714285714
194	0.9459459459459459
196	0.11818181818181818
198	0.6851851851851852
200	0.11818181818181818
202	0.11818181818181818
204	0.11818181818181818
205	0.6851851851851852
206	0.11818181818181818
208	0.6851851851851852
210	0.11818181818181818
211	0.7647058823529411
214	0.11818181818181818
215	0.9459459459459459
218	0.9459459459459459
220	0.11818181818181818
222	0.11818181818181818
223	0.11818181818181818
229	0.09090909090909091
230	0.9459459459459459
231	0.11818181818181818
233	0.09090909090909091
235	0.6851851851851852
236	0.11818181818181818
238	0.11818181818181818
239	0.11818181818181818
240	0.6851851851851852
241	0.6851851851851852
242	0.11818181818181818
243	0.11818181818181818
245	0.4888888888888889
247	0.7647058823529411
249	0.11818181818181818
250	0.11818181818181818
251	0.6851851851851852
252	0.4888888888888889
253	0.11818181818181818
255	0.6851851851851852
258	0.9459459459459459
261	0.5714285714285714
262	0.4888888888888889
263	0.4888888888888889
264	0.6851851851851852
266	0.11818181818181818
267	0.11818181818181818
268	0.9459459459459459
270	0.4888888888888889
271	0.11818181818181818
272	0.7647058823529411
278	0.5714285714285714
279	0.6851851851851852
283	0.11818181818181818
285	0.11818181818181818
293	0.6851851851851852
294	0.11818181818181818
298	0.4888888888888889
299	0.9459459459459459
301	0.11818181818181818
302	0.11818181818181818
303	0.7647058823529411
304	0.11818181818181818
306	0.9459459459459459
308	0.11818181818181818
309	0.9459459459459459
310	0.9459459459459459
311	0.9459459459459459
312	0.9459459459459459
313	0.11818181818181818
315	0.6851851851851852
316	0.9459459459459459
317	0.11818181818181818
318	0.9459459459459459
319	0.9459459459459459
320	0.11818181818181818
327	0.7647058823529411
331	0.4888888888888889
333	0.11818181818181818
334	0.9459459459459459
337	0.9459459459459459
338	0.11818181818181818
342	0.11818181818181818
344	0.11818181818181818
345	0.7647058823529411
346	0.7647058823529411
350	0.11818181818181818
351	0.4888888888888889
352	0.11818181818181818
354	0.11818181818181818
356	0.9459459459459459
358	0.6851851851851852
361	0.11818181818181818
362	0.6851851851851852
363	0.11818181818181818
364	0.11818181818181818
366	0.9459459459459459
367	0.6851851851851852
372	0.11818181818181818
374	0.6851851851851852
375	0.9459459459459459
378	0.11818181818181818
379	0.11818181818181818
380	0.9459459459459459
382	0.11818181818181818
384	0.11818181818181818
386	0.5714285714285714
389	0.7647058823529411
390	0.4888888888888889
391	0.11818181818181818
392	0.11818181818181818
395	0.11818181818181818
397	0.11818181818181818
399	0.7647058823529411
401	0.11818181818181818
402	0.6851851851851852
403	0.11818181818181818
406	0.11818181818181818
408	0.11818181818181818
409	0.09090909090909091
412	0.9459459459459459
413	0.11818181818181818
416	0.9459459459459459
418	0.11818181818181818
420	0.11818181818181818
422	0.11818181818181818
424	0.11818181818181818
425	0.11818181818181818
428	0.11818181818181818
432	0.9459459459459459
434	0.4888888888888889
436	0.09090909090909091
439	0.11818181818181818
440	0.9459459459459459
441	0.11818181818181818
443	0.7647058823529411
447	0.4888888888888889
451	0.11818181818181818
452	0.4888888888888889
453	0.4888888888888889
456	0.4888888888888889
457	0.9459459459459459
458	0.7647058823529411
460	0.4888888888888889
462	0.4888888888888889
465	0.11818181818181818
467	0.4888888888888889
471	0.11818181818181818
474	0.6851851851851852
475	0.4888888888888889
476	0.11818181818181818
477	0.11818181818181818
479	0.6851851851851852
481	0.11818181818181818
482	0.11818181818181818
483	0.6851851851851852
484	0.4888888888888889
485	0.09090909090909091
487	0.4888888888888889
489	0.11818181818181818
491	0.11818181818181818
492	0.4888888888888889
493	0.4888888888888889
494	0.11818181818181818
495	0.11818181818181818
496	0.9459459459459459
500	0.11818181818181818
501	0.6851851851851852
503	0.6851851851851852
505	0.4888888888888889
506	0.9459459459459459
511	0.11818181818181818
513	0.9459459459459459
516	0.7647058823529411
518	0.9459459459459459
519	0.11818181818181818
520	0.9459459459459459
521	0.11818181818181818
522	0.11818181818181818
523	0.9459459459459459
524	0.11818181818181818
526	0.7647058823529411
527	0.4888888888888889
529	0.11818181818181818
530	0.9459459459459459
531	0.11818181818181818
532	0.11818181818181818
533	0.6851851851851852
535	0.9459459459459459
538	0.11818181818181818
542	0.09090909090909091
545	0.4888888888888889
549	0.11818181818181818
553	0.11818181818181818
557	0.4888888888888889
558	0.9459459459459459
561	0.11818181818181818
563	0.11818181818181818
564	0.6851851851851852
566	0.11818181818181818
567	0.6851851851851852
570	0.11818181818181818
572	0.4888888888888889
573	0.6851851851851852
578	0.6851851851851852
580	0.9459459459459459
583	0.4888888888888889
585	0.9459459459459459
587	0.4888888888888889
588	0.11818181818181818
592	0.11818181818181818
596	0.9459459459459459
597	0.11818181818181818
603	0.11818181818181818
609	0.9459459459459459
612	0.6851851851851852
614	0.11818181818181818
615	0.9459459459459459
618	0.9459459459459459
619	0.11818181818181818
620	0.11818181818181818
625	0.4888888888888889
626	0.11818181818181818
627	0.9459459459459459
631	0.11818181818181818
632	0.4888888888888889
634	0.09090909090909091
635	0.7647058823529411
638	0.09090909090909091
