15822,17892
15823,17892
15824,15101
15825,23277
15827,6060
15828,11413
15829,18863
15830,15101
15831,14925
15832,8840
15833,7926
15834,13544
15836,20781
15838,8840
15840,17030
15841,26897
15842,26897
15843,39205
15844,39205
15845,39205
15846,39205
15847,39205
15848,44422
15849,54350
15850,54905
15851,13650
15852,11838
15853,11568
15854,13445
15855,6060
15856,3718
15857,2934
15858,10290
15859,22650
15860,17348
15861,17348
15862,17348
15863,26514
15864,24176
15865,8039
15866,10898
15867,10898
15868,14006
15869,10898
15870,10898
15871,10898
15873,13650
15874,17617
15875,9686
15876,18012
15877,4508
15878,13411
15879,13431
15880,18863
15881,6096
15882,14185
15883,8276
15884,8276
15885,15101
15887,9391
15888,17382
15889,11118
15890,17382
15891,22116
15892,13431
15893,13431
15894,9272
15895,9882
15897,3339
15898,9272
15899,11742
15900,17451
15901,19254
15902,19254
15903,19254
15904,19254
15905,3718
15906,18261
15907,19916
15908,19606
15909,19606
15910,30481
15912,19606
15913,19606
15914,39205
15915,12749
15916,10073
15918,15137
15919,23277
15920,6060
15921,15101
15922,11514
15923,11514
15924,23814
15925,18012
15926,17483
15927,18012
15928,18012
15929,18012
15930,3339
15932,18012
15933,18012
15934,8534
15935,15491
15936,27387
15937,23277
15939,15491
15940,3339
15941,27387
15942,27583
15943,5028
15944,5028
15945,5028
15947,5028
15949,5028
15950,5028
15951,5028
15952,15305
15953,13302
15954,12639
15955,3718
15957,15305
15958,14185
15959,13445
15960,13445
15961,5212
15962,5212
15963,5212
15964,5017
15965,5212
15966,5212
15967,5212
15968,20879
15969,27387
15970,30188
15971,27387
15972,27387
15973,8039
15974,30504
16239,4801
16240,13016
16241,5232
16243,6782
16244,7926
16246,30188
16247,23277
16248,5013
16249,20781
16252,22079
16253,15137
16255,5212
16256,24176
16257,30188
16258,3339
16259,3883
16260,11265
16261,12030
16262,7528
16264,12030
16265,5810
16266,20633
16267,11265
16268,5810
16269,5212
16270,5212
16271,5212
16272,5212
16273,5212
16274,5212
16275,5212
16276,5212
16277,5212
16278,5212
16279,5212
16280,5212
16281,5017
16282,5017
16283,5017
16284,7842
16285,7842
16286,7842
16287,7842
16288,7842
16289,7842
16290,7842
16291,7842
16292,7842
16293,7842
16294,7842
16295,7842
16296,7842
16297,7842
16298,7842
16299,7842
16300,7842
16301,7842
16302,5810
16303,3883
16304,5810
16305,5810
16306,5810
16307,5810
16308,5810
16309,5810
16310,5810
16312,5810
16313,5212
16315,5212
16316,5212
16317,5212
16318,5212
16319,5212
16320,5212
16321,5212
16323,5212
16324,5550
16325,3756
16326,3756
16327,3756
16328,10232
16329,5810
16330,3756
16332,11265
16333,11265
16334,11265
16336,11265
16337,11265
16338,11265
16339,11265
16340,11265
16341,3337
16342,3337
16343,3337
16345,3337
16346,5810
16347,3337
16348,3337
16349,5482
16350,5482
16351,5482
16353,3883
16354,5810
16355,5482
16356,5810
16357,7528
16358,5482
16359,5028
16360,5028
16361,5028
16363,5028
16364,5028
16365,5028
16366,5028
16367,5028
16368,5028
16369,5212
16370,5212
16371,5212
16372,5212
16373,5212
16374,5212
16375,5212
16377,5212
16378,5212
16379,5212
16380,5212
16381,5212
16383,5212
16386,5212
16387,5212
16388,7842
16389,7842
16390,11265
16391,11265
16392,11265
16393,5810
16395,11265
16396,7842
16397,7842
16399,7842
16401,7842
16402,7842
16404,7842
16405,7842
16406,7842
16407,7842
16408,7842
16409,7842
16410,7842
16411,3756
16412,3756
16413,3756
16414,3756
16415,3756
16416,3756
16417,3756
16418,3756
16419,3756
16420,5810
16421,5810
16422,20633
16423,7842
16424,7842
16425,7842
16426,7842
16427,7842
16429,7842
16431,7842
16432,7842
16433,5212
16434,5212
16435,5212
16436,7842
