15822,18973.907176822424
15823,18895.01727041602
15824,20022.36563462019
15825,18853.916314691305
15827,18773.922406598926
15828,18695.032500192523
15829,18655.035546138883
15830,18653.931544467807
15831,19985.756907865405
15832,18817.30758793652
15833,19905.762999773026
15834,18698.420727476478
15836,18657.31977175176
15838,18577.325863659382
15840,18740.701907142997
15841,18661.812000721693
15842,18621.815046682954
15843,18620.711044996977
15844,18580.714090958238
15845,19630.27655044198
15846,18500.720182865858
15847,18460.72322882712
15848,19549.178640663624
15849,19752.551638156176
15850,18545.209365859628
15851,18505.21241182089
15852,18504.10841013491
15853,18425.21850372851
15854,18424.114502042532
15855,18384.11754798889
15856,18344.120593950152
15857,18304.123639911413
15858,19635.94900330901
15859,19557.05909690261
15860,18427.502729326487
15861,18348.612822920084
15862,18347.508821249008
15863,18307.511867195368
15864,18267.51491315663
15865,18227.51795910299
15866,18148.628052696586
15867,20308.489469707012
15868,20268.492515668273
15869,19138.936148107052
15870,19098.93919405341
15871,19020.04928764701
15873,19951.828888356686
15874,18938.951377883554
15875,20027.40678972006
15876,20230.77978722751
15877,19062.330467283726
15878,19022.333513244987
15879,18826.764749750495
15880,18825.660748049617
15881,18902.342651113868
15882,18862.345697060227
15883,18822.34874302149
15884,18782.351788967848
15885,16261.249000430107
15887,17504.172220036387
15888,17308.603456541896
15889,16140.15413659811
15890,16216.836039662361
15891,16021.26727616787
15892,17109.722688004375
15893,16135.738129884005
15894,19057.056670621037
15895,20067.726177752018
15897,18937.06580848992
15898,20064.41417270899
15899,18895.964852765203
15900,18661.503136903048
15901,18815.970944672823
15902,19748.854547068477
15903,20724.770209372044
15904,19439.642032325268
15905,19477.430983021855
15906,20604.779347226024
15907,19514.115932017565
15908,20680.357248604298
15909,20445.89553272724
15910,20444.791531056166
15912,19463.911720603704
15913,19423.914766564965
15914,20629.04903548956
15915,20511.266176730394
15916,20471.269222676754
15918,20430.168266937137
15919,19145.040089920163
15920,20466.85321596265
15921,20406.406098619103
15922,19237.956778675318
15923,20326.412190526724
15924,19157.96287058294
15925,19117.9659165442
15926,19077.96896250546
15927,19037.97200845182
15928,20126.427420303226
15929,18957.97810035944
15930,19168.724034190178
15932,19322.087840288877
15933,19165.412029147148
15934,19242.093932196498
15935,19085.41812105477
15936,20290.552389994264
15937,19122.10307006538
15939,21352.11614729464
15940,20183.666827350855
15941,21155.443382114172
15942,19986.994062185287
15943,21308.80718821287
15944,21152.131377071142
15945,20995.455565929413
15947,19903.688149049878
15949,20913.99264666438
15950,20873.99569261074
15951,20950.67759566009
15952,20910.68064160645
15953,20754.004830479622
15954,19702.234367638826
15955,20674.010922387242
15957,19825.6134570539
15958,20797.390011817217
15959,19628.940691888332
15960,19705.62259492278
15961,19665.62564088404
15962,19625.6286868304
15963,20597.40524159372
15964,19428.955921664834
15965,20517.41133350134
15966,21782.136883869767
15967,21742.139929816127
15968,21702.142975777388
15969,20533.693655833602
15970,21172.543082222342
15971,21582.15211364627
15972,20413.702793702483
15973,21502.15820555389
15974,21462.16125150025
16239,7795.77526640892
16240,7755.778312370181
16241,7715.781358316541
16243,7635.787450239062
16244,7595.790496185422
16246,7554.689540445805
16247,8643.14495229721
16248,7474.695632368326
16249,7434.698678314686
16252,7519.184815376997
16253,7479.187861323357
16255,7438.086905613542
16256,7359.196999192238
16257,7319.200045153499
16258,7318.096043467522
16259,7278.0990894287825
16260,7238.102135390043
16261,7402.582180514932
16262,8491.037592366338
16264,7282.591318383813
16265,7242.594364345074
16266,7202.597410291433
16267,7162.600456252694
16268,7122.603502199054
16269,7121.499500527978
16270,7081.502546489239
16271,7041.505592435598
16272,7205.985637590289
16273,7165.988683536649
16274,7125.99172949791
16275,7085.994775444269
16276,7045.99782140553
16277,7006.000867366791
16278,6966.00391331315
16279,6926.006959274411
16280,6924.902957588434
16281,6884.906003549695
16282,7618.100556194782
16283,7009.389094650745
16284,6969.392140612006
16285,8057.847552448511
16286,6889.398232519627
16287,6849.401278480887
16288,6848.297276780009
16289,6808.30032274127
16290,7896.755734577775
16291,6728.3064146488905
16292,6688.30946059525
16293,7776.764872446656
16294,8156.465964764357
16295,8077.576058357954
16296,9166.03147020936
16297,7997.5821502655745
16298,7957.585196226835
16299,7956.481194540858
16300,7877.591288134456
16301,9004.939652338624
16302,8926.049745932221
16303,7757.600426003337
16304,7756.49642431736
16305,8799.511899635196
16306,7631.062579706311
16307,7629.958578020334
16308,7551.068671613932
16309,7511.071717560291
16310,8638.42008177936
16312,7429.973807796836
16313,7351.083901390433
16315,7309.982945665717
16316,8305.372658580542
16317,7489.918210655451
16318,8811.731336683035
16319,7643.282016739249
16320,7369.927348524332
16321,7563.288108661771
16323,7366.615343481302
16324,7443.297246515751
16325,7286.621435388923
16326,7363.303338423371
16327,5931.7599634081125
16328,4879.989500567317
16329,4723.313689425588
16330,4683.316735386848
16332,5731.775193184614
16333,5886.243000969291
16334,4640.007776290178
16336,4404.4420587569475
16337,4597.802818894386
16338,7230.311471566558
16339,7268.100422233343
16340,7266.996420562267
16341,7226.999466508627
16342,8082.097164183855
16343,6913.647844254971
16345,8156.571063861251
16346,7922.109347999096
16347,7882.112393960357
16348,7842.115439906716
16349,8306.091464832425
16350,8149.415653705597
16351,8226.097556740046
16353,8262.782505735755
16354,8106.106694608927
16355,9155.66915409267
16356,8103.898691236973
16357,7908.329927742481
16358,7829.440021336079
16359,7789.443067297339
16360,7992.816064804792
16361,9120.16442900896
16363,9040.170520916581
16364,8961.280614510179
16365,7909.510151669383
16366,8881.286706417799
16367,8919.075657114387
16368,8917.97165542841
16369,8994.65355847776
16370,8721.29889023304
16371,7662.981443226337
16372,7506.305632099509
16373,7582.987535133958
16374,7426.31172400713
16375,8514.767135843635
16377,7306.320861876011
16378,8511.455130800605
16379,7343.00581087172
16380,8314.782365620136
16381,7379.69075986743
16383,7309.7090891599655
16386,7189.718227028847
16387,7149.721272975206
16388,7109.724318936467
16389,8275.965635508299
16390,7146.409267932177
16391,7028.626409158111
16392,7066.415359839797
16393,8457.889960959554
16395,8377.896052867174
16396,8571.256813004613
16397,8336.795097127557
16399,8217.908236682415
16401,8215.700233325362
16402,9459.72745461762
16404,9139.828848183155
16405,8088.0583853423595
16406,9059.834940105677
16407,9019.837986052036
16408,7851.388666123152
16409,7811.391712069511
16410,8899.847123920918
16411,7848.076661080122
16412,8819.853215828538
16413,7690.296848267317
16414,7728.085798934102
16415,9232.042193338275
16416,8141.378778114915
16417,7984.702966988087
16418,8061.3848700374365
16419,9072.054377153516
16420,9032.057423114777
16421,8992.060469061136
16422,7784.718196764588
16423,7900.2930521816015
16424,7743.617241039872
16425,7703.620287001133
16426,7657.0763487666845
16427,8745.53176061809
16429,7537.085486635566
16431,8585.543944433331
